X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
10.94,-0.149875,0.2545,Q,27,63,0,0.024125,-0.017875,-6.905125,-3.031625,0.011125,0.1943291,-0.006088355,6.2141325
10.46,-0.119875,-0.2255,Q,27,65,0,0.054125,0.062125,2.014875,1.288375,0.011125,0.1931219,-0.007295555,5.6587825
10.5,-0.169875,-0.1855,Q,27,66,0,0.044125,0.052125,-14.635125,3.128375,0.011125,0.1929936,-0.007423855,5.0552025
10.59,-0.199875,-0.0955,Q,27,67,0,0.104125,0.002125,-15.075125,0.548375,0.011125,0.1931136,-0.007303855,1.5512025
11.17,-0.309875,0.4845,Q,27,68,0,0.144125,0.012125,-10.155125,2.248375,0.011125,0.1935012,-0.006916255,-1.9322875
11.23,-0.269875,0.5445,Q,27,69,0,0.154125,0.082125,3.264875,-0.691625,0.011125,0.1940522,-0.006365255,-6.3241075
11.1,-0.249875,0.4145,Q,27,70,0,0.154125,0.152125,-5.035125,-2.931625,0.011125,0.1945478,-0.005869655,0.8568325
11.02,-0.249875,0.3345,Q,27,71,0,0.114125,0.202125,-11.335125,-3.511625,0.021125,0.194915,-0.005502455,0.8046925
10.81,-0.259875,0.1245,Q,27,72,0,0.124125,0.212125,-10.605125,1.038375,0.021125,0.1952526,-0.005164855,5.2551025
10.76,-0.259875,0.0745,Q,27,73,0,0.124125,0.192125,-5.555125,1.208375,0.011125,0.1957197,-0.004697755,1.9782225
10.67,-0.269875,-0.0155,Q,27,74,0,0.154125,0.192125,0.114875,-0.541625,0.011125,0.1962607,-0.004156755,-0.1941875
10.73,-0.319875,0.0445,Q,27,75,0,0.194125,0.172125,0.174875,-4.021625,0.011125,0.1968026,-0.003614855,1.3226225
10.62,-0.319875,-0.0655,Q,27,76,0,0.244125,0.182125,-0.435125,-0.661625,0.011125,0.1975349,-0.002882555,0.3895725
10.64,-0.269875,-0.0455,Q,27,77,0,0.274125,0.172125,1.764875,0.858375,0.011125,0.1985093,-0.001908155,-0.0866675
10.44,-0.269875,-0.2455,Q,27,79,0,0.264125,0.122125,2.704875,3.918375,0.011125,0.2001692,-0.000248255,-4.0302375
10.27,-0.279875,-0.4155,Q,27,80,0,0.234125,0.112125,5.934875,2.008375,0.021125,0.200629,0.000211545,-0.2404475
10.21,-0.249875,-0.4755,Q,27,81,0,0.234125,0.042125,13.694875,0.088375,0.021125,0.2007073,0.000289845,-3.3702175
10.32,-0.269875,-0.3655,Q,27,83,0,0.284125,-0.207875,3.164875,-3.301625,0.021125,0.199732,-0.000685455,4.2243725
10.49,-0.189875,-0.1955,Q,27,84,0,0.264125,-0.357875,-8.305125,-5.081625,0.011125,0.1984578,-0.001959655,-2.0835175
10.77,-0.089875,0.0845,Q,27,85,0,0.204125,-0.437875,-12.795125,-6.751625,0.011125,0.1973025,-0.003114955,-0.0736575
10.94,-0.099875,0.2545,Q,27,87,0,0.154125,-0.397875,-6.755125,-2.421625,0.011125,0.1951196,-0.005297855,6.7783925
10.98,-0.189875,0.2945,Q,27,88,0,0.124125,-0.357875,-2.965125,7.078375,0.011125,0.1951196,-0.005297855,4.4312225
10.96,-0.269875,0.2745,Q,27,89,0,0.134125,-0.317875,1.364875,8.368375,0.011125,0.1951196,-0.005297855,0.9519525
10.96,-0.309875,0.2745,Q,27,90,0,0.134125,-0.287875,1.074875,8.818375,0.001125,0.1951196,-0.005297855,-5.2764175
9.37,0.245737705,-0.193114754,E,19,4,0,-1.182786885,0.813278689,-15.14491803,-16.03131148,-0.019836066,0.2225675,0.003049013,8.154728033
9.62,0.255737705,0.056885246,E,19,6,0,-1.032786885,0.843278689,-12.75491803,-11.57131148,-0.029836066,0.2216899,0.002171413,-5.489111967
9.7,0.245737705,0.136885246,E,19,7,0,-0.912786885,0.843278689,-8.674918033,-11.78131148,-0.029836066,0.2211514,0.001632913,5.218878033
9.71,0.195737705,0.146885246,E,19,8,0,-0.832786885,0.823278689,-7.644918033,-14.10131148,-0.029836066,0.2207173,0.001198813,-1.646051967
9.64,0.145737705,0.076885246,E,19,9,0,-0.702786885,0.833278689,-6.014918033,-9.721311475,-0.029836066,0.2203775,0.000859013,14.90370803
9.56,0.065737705,-0.003114754,E,19,11,0,-0.432786885,0.893278689,-7.434918033,-7.181311475,-0.029836066,0.2205101,0.000991613,0.489218033
9.57,0.055737705,0.006885246,E,19,12,0,-0.372786885,0.943278689,-6.254918033,-7.761311475,-0.029836066,0.2207619,0.001243413,7.257968033
9.54,0.025737705,-0.023114754,E,19,13,0,-0.282786885,0.983278689,-5.364918033,-8.871311475,-0.029836066,0.221094,0.001575513,8.083148033
9.54,0.025737705,-0.023114754,E,19,14,0,-0.252786885,1.023278689,-2.644918033,-7.201311475,-0.019836066,0.2216196,0.002101113,-0.325091967
9.48,-0.014262295,-0.083114754,E,19,15,0,-0.182786885,1.023278689,-5.564918033,-10.00131148,-0.019836066,0.2219281,0.002409613,2.339798033
9.39,-0.034262295,-0.173114754,E,19,16,0,-0.092786885,1.013278689,-4.754918033,-7.051311475,-0.019836066,0.2221921,0.002673613,0.354118033
9.33,-0.084262295,-0.233114754,E,19,17,0,0.027213115,1.033278689,-6.234918033,-5.861311475,-0.019836066,0.2224297,0.002911213,-3.324281967
9.33,-0.074262295,-0.233114754,E,19,18,0,0.117213115,1.023278689,0.295081967,-1.931311475,-0.019836066,0.2226536,0.003135113,2.470648033
9.36,-0.114262295,-0.203114754,E,19,19,0,0.177213115,0.983278689,0.875081967,-1.641311475,-0.019836066,0.2227743,0.003255813,-3.007111967
9.35,-0.114262295,-0.213114754,E,19,20,0,0.157213115,0.943278689,5.075081967,0.858688525,-0.009836066,0.2228414,0.003322913,-4.228791967
9.33,-0.124262295,-0.233114754,E,19,21,0,0.147213115,0.853278689,3.345081967,6.958688525,-0.009836066,0.2226566,0.003138113,-5.678791967
9.3,-0.124262295,-0.263114754,E,19,22,0,0.167213115,0.733278689,5.735081967,7.298688525,-0.009836066,0.2225029,0.002984413,-3.232571967
9.33,-0.154262295,-0.233114754,E,19,25,0,0.217213115,0.453278689,2.475081967,-1.751311475,-0.009836066,0.220569,0.001050513,1.072828033
9.33,-0.154262295,-0.233114754,E,19,26,0,0.247213115,0.443278689,1.015081967,-5.861311475,-0.009836066,0.2197458,0.000227313,3.403648033
9.4,-0.064262295,-0.163114754,E,19,27,0,0.367213115,0.303278689,-1.454918033,-6.811311475,-0.009836066,0.2189055,-0.000612987,-0.620751967
9.52,0.035737705,-0.043114754,E,19,28,0,0.367213115,0.143278689,-4.414918033,-4.591311475,-0.009836066,0.2181948,-0.001323687,0.122568033
9.63,0.105737705,0.066885246,E,19,29,0,0.217213115,0.053278689,-6.174918033,-4.181311475,-0.009836066,0.2176283,-0.001890187,2.925118033
9.7,0.065737705,0.136885246,E,19,31,0,-0.002786885,0.053278689,-1.884918033,-3.551311475,-0.009836066,0.2174099,-0.002108587,-0.627141967
9.71,0.055737705,0.146885246,E,19,32,0,0.097213115,0.043278689,3.555081967,-0.771311475,0.000163934,0.217765,-0.001753487,-1.657951967
9.71,0.075737705,0.146885246,E,19,33,0,0.187213115,0.053278689,5.815081967,2.768688525,0.000163934,0.2181715,-0.001346987,-3.306181967
9.7,0.025737705,0.136885246,E,19,34,0,0.247213115,0.073278689,5.455081967,-0.051311475,0.000163934,0.218754,-0.000764487,-3.115801967
9.67,0.045737705,0.106885246,E,19,35,0,0.277213115,0.033278689,2.535081967,-3.861311475,0.000163934,0.2194279,-9.06E-05,-2.826951967
9.64,0.035737705,0.076885246,E,19,36,0,0.297213115,-0.026721311,-0.094918033,-0.051311475,0.000163934,0.2200313,0.000512813,-7.520451967
9.68,0.045737705,0.116885246,E,19,37,0,0.307213115,-0.036721311,1.285081967,0.598688525,0.000163934,0.2205005,0.000982013,-6.803661967
9.72,0.015737705,0.156885246,E,19,38,0,0.327213115,-0.036721311,-2.544918033,1.788688525,0.000163934,0.2209439,0.001425413,-5.027281967
9.67,-0.004262295,0.106885246,E,19,39,0,0.347213115,-0.016721311,-1.294918033,1.218688525,0.000163934,0.2210548,0.001536313,2.561728033
9.59,-0.014262295,0.026885246,E,19,40,0,0.377213115,-0.026721311,-2.574918033,1.618688525,0.000163934,0.2210813,0.001562813,-2.689941967
9.45,-0.044262295,-0.113114754,E,19,41,0,0.387213115,-0.056721311,-2.744918033,0.378688525,0.000163934,0.2209283,0.001409813,-3.078461967
9.52,-0.094262295,-0.043114754,E,19,42,0,0.407213115,-0.066721311,-4.724918033,0.238688525,0.000163934,0.220706,0.001187513,-2.153641967
9.51,-0.104262295,-0.053114754,E,19,43,0,0.427213115,-0.096721311,-2.684918033,0.068688525,0.000163934,0.2205944,0.001075913,3.703618033
9.51,-0.074262295,-0.053114754,E,19,44,0,0.417213115,-0.146721311,-2.534918033,2.258688525,0.010163934,0.2204996,0.000981113,-8.542831967
9.49,-0.014262295,-0.073114754,E,19,45,0,0.377213115,-0.276721311,-1.274918033,2.518688525,0.010163934,0.2202896,0.000771113,-5.407571967
9.49,-0.034262295,-0.073114754,E,19,46,0,0.307213115,-0.386721311,-2.284918033,4.198688525,0.010163934,0.2200706,0.000552113,-1.944181967
9.47,-0.144262295,-0.093114754,E,19,48,0,0.247213115,-0.586721311,-1.294918033,-0.341311475,0.020163934,0.2195215,3.01E-06,1.687358033
9.43,-0.134262295,-0.133114754,E,19,49,0,0.237213115,-0.656721311,2.115081967,0.378688525,0.020163934,0.2190109,-0.000507587,-2.085271967
9.43,-0.154262295,-0.133114754,E,19,50,0,0.287213115,-0.656721311,5.845081967,1.158688525,0.020163934,0.2181805,-0.001337987,1.803658033
9.53,0.025737705,-0.033114754,E,19,51,0,0.207213115,-0.726721311,2.575081967,3.228688525,0.020163934,0.217232,-0.002286487,2.253108033
9.7,0.155737705,0.136885246,E,19,52,0,0.107213115,-0.756721311,0.945081967,-0.361311475,0.020163934,0.2162573,-0.003261187,2.940818033
9.89,0.245737705,0.326885246,E,19,53,0,-0.012786885,-0.776721311,3.885081967,-1.991311475,0.020163934,0.2155701,-0.003948387,2.248738033
9.88,0.215737705,0.316885246,E,19,54,0,-0.042786885,-0.766721311,6.255081967,-1.571311475,0.020163934,0.2150062,-0.004512287,2.299158033
9.8,0.165737705,0.236885246,E,19,55,0,-0.042786885,-0.756721311,6.955081967,0.488688525,0.020163934,0.2145966,-0.004921887,8.595458033
9.76,0.115737705,0.196885246,E,19,57,0,-0.092786885,-0.686721311,0.075081967,2.308688525,0.020163934,0.214711,-0.004807487,9.156558033
9.85,0.095737705,0.286885246,E,19,58,0,-0.082786885,-0.646721311,0.335081967,3.688688525,0.010163934,0.2151946,-0.004323887,8.216168033
9.81,0.075737705,0.246885246,E,19,59,0,-0.072786885,-0.666721311,2.445081967,5.988688525,0.010163934,0.2158893,-0.003629187,6.557908033
9.7,0.005737705,0.136885246,E,19,61,0,-0.082786885,-0.626721311,2.635081967,8.888688525,0.010163934,0.216911,-0.002607487,-4.005601967
9.69,0.015737705,0.126885246,E,19,62,0,-0.102786885,-0.606721311,0.155081967,6.238688525,0.010163934,0.2174627,-0.002055787,-4.012941967
9.63,-0.044262295,0.066885246,E,19,63,0,-0.102786885,-0.626721311,6.545081967,7.168688525,0.010163934,0.217986,-0.001532487,-1.023801967
9.54,-0.044262295,-0.023114754,E,19,64,0,-0.082786885,-0.636721311,5.075081967,10.13868852,0.010163934,0.218271,-0.001247487,0.176768033
9.48,-0.084262295,-0.083114754,E,19,65,0,-0.062786885,-0.656721311,8.295081967,13.33868852,0.020163934,0.2185495,-0.000968987,2.799228033
9.46,-0.104262295,-0.103114754,E,19,66,0,-0.042786885,-0.666721311,1.635081967,10.46868852,0.020163934,0.2187478,-0.000770687,3.328898033
9.45,-0.144262295,-0.113114754,E,19,67,0,-0.062786885,-0.726721311,1.485081967,8.608688525,0.020163934,0.2190454,-0.000473087,-3.180021967
9.49,-0.144262295,-0.073114754,E,19,68,0,-0.122786885,-0.736721311,3.815081967,6.538688525,0.020163934,0.2194012,-0.000117287,-0.695381967
9.57,-0.124262295,0.006885246,E,19,69,0,-0.172786885,-0.756721311,5.905081967,7.228688525,0.020163934,0.2195942,7.57E-05,-2.000541967
9.59,-0.084262295,0.026885246,E,19,70,0,-0.212786885,-0.736721311,8.335081967,8.578688525,0.020163934,0.2197302,0.000211713,-2.505241967
9.49,-0.114262295,-0.073114754,E,19,73,0,-0.232786885,-0.846721311,8.005081967,7.738688525,0.020163934,0.2200094,0.000490913,-9.835551967
9.62,-0.124262295,0.056885246,E,19,75,0,-0.172786885,-0.776721311,5.695081967,11.50868852,0.020163934,0.2200094,0.000490913,-3.526571967
10.4,0.100675676,-0.059324324,P,31,2,0,-1.017567568,-3.061081081,-29.07189189,-6.146081081,-0.032972973,0.2160015,0.004537761,-2.758982838
10.4,0.080675676,-0.059324324,P,31,3,0,-0.827567568,-3.001081081,-21.81189189,-5.176081081,-0.032972973,0.2162791,0.004815361,-4.593972838
10.3,-0.009324324,-0.159324324,P,31,5,0,-0.337567568,-2.511081081,-6.131891892,-11.30608108,-0.042972973,0.2167323,0.005268561,-1.326512838
10.04,-0.029324324,-0.419324324,P,31,6,0,-0.137567568,-2.101081081,-3.961891892,-9.136081081,-0.042972973,0.2170835,0.005619761,-3.062212838
10.01,-0.039324324,-0.449324324,P,31,7,0,0.032432432,-1.751081081,-4.331891892,-8.486081081,-0.042972973,0.2173993,0.005935561,4.407307162
9.96,-0.039324324,-0.499324324,P,31,8,0,0.112432432,-1.421081081,-5.561891892,-6.466081081,-0.042972973,0.2178216,0.006357861,5.803697162
10.08,-0.049324324,-0.379324324,P,31,9,0,0.162432432,-1.171081081,-2.291891892,-9.946081081,-0.042972973,0.2182356,0.006771861,0.899507162
10.04,-0.059324324,-0.419324324,P,31,10,0,0.192432432,-1.061081081,-2.381891892,-2.276081081,-0.032972973,0.2179697,0.006505961,-1.698172838
10.18,-0.019324324,-0.279324324,P,31,11,0,0.112432432,-1.461081081,0.658108108,-1.216081081,-0.042972973,0.2172176,0.005753861,1.826687162
10.36,0.000675676,-0.099324324,P,31,12,0,0.062432432,-1.751081081,-5.231891892,-1.576081081,-0.042972973,0.2162048,0.004741061,-12.65746284
10.56,0.030675676,0.100675676,P,31,13,0,0.042432432,-1.921081081,-3.391891892,-3.676081081,-0.042972973,0.2151695,0.003705761,-8.421682838
10.61,0.040675676,0.150675676,P,31,14,0,0.172432432,-1.661081081,-6.031891892,-8.056081081,-0.032972973,0.2143646,0.002900861,-8.713972838
10.54,0.010675676,0.080675676,P,31,15,0,0.292432432,-1.361081081,-2.251891892,-7.156081081,-0.032972973,0.213836,0.002372261,0.446847162
10.57,-0.039324324,0.110675676,P,31,18,0,0.722432432,-0.481081081,-8.701891892,-5.596081081,-0.032972973,0.2138269,0.002363161,-3.272252838
10.53,-0.049324324,0.070675676,P,31,19,0,0.882432432,-0.231081081,-7.151891892,-6.146081081,-0.022972973,0.2144724,0.003008661,-9.717412838
10.42,-0.079324324,-0.039324324,P,31,21,0,1.042432432,0.358918919,-4.901891892,0.163918919,-0.022972973,0.2157794,0.004315661,-5.821392838
10.36,-0.059324324,-0.099324324,P,31,22,0,1.072432432,0.638918919,-5.791891892,4.783918919,-0.012972973,0.2162385,0.004774761,-7.758922838
10.28,-0.089324324,-0.179324324,P,31,24,0,1.172432432,0.918918919,-1.381891892,6.343918919,-0.012972973,0.2166427,0.005178961,-4.452712838
10.31,-0.149324324,-0.149324324,P,31,25,0,1.182432432,0.908918919,6.908108108,7.733918919,-0.012972973,0.2163921,0.004928361,-5.241442838
10.37,-0.149324324,-0.089324324,P,31,26,0,1.212432432,0.908918919,4.308108108,6.903918919,-0.012972973,0.2158604,0.004396661,-6.378702838
10.37,-0.149324324,-0.089324324,P,31,27,0,1.282432432,0.798918919,8.008108108,9.783918919,-0.012972973,0.215201,0.003737261,-8.891652838
10.34,-0.129324324,-0.119324324,P,31,28,0,1.362432432,0.798918919,7.258108108,6.333918919,-0.012972973,0.2145568,0.003093061,1.271187162
10.31,-0.159324324,-0.149324324,P,31,29,0,1.442432432,0.908918919,6.608108108,7.173918919,-0.012972973,0.2139425,0.002478761,-0.323262838
10.31,-0.149324324,-0.149324324,P,31,30,0,1.472432432,0.998918919,4.508108108,3.243918919,-0.012972973,0.2133026,0.001838861,3.099757162
10.32,-0.169324324,-0.139324324,P,31,31,0,1.462432432,1.038918919,4.878108108,7.133918919,-0.002972973,0.2127608,0.001297061,3.469467162
10.31,-0.099324324,-0.149324324,P,31,32,0,1.402432432,0.938918919,8.438108108,7.163918919,-0.002972973,0.2122221,0.000758361,2.369167162
10.25,-0.099324324,-0.209324324,P,31,33,0,1.312432432,0.818918919,6.848108108,4.413918919,-0.002972973,0.2117323,0.000268561,1.969147162
10.28,-0.099324324,-0.179324324,P,31,34,0,1.192432432,0.568918919,12.14810811,5.243918919,-0.002972973,0.2111735,-0.000290239,2.978417162
10.47,-0.079324324,0.010675676,P,31,35,0,0.982432432,0.098918919,4.828108108,4.223918919,-0.002972973,0.2104598,-0.001003939,3.903937162
10.89,0.030675676,0.430675676,P,31,38,0,0.602432432,-0.271081081,0.518108108,2.053918919,-0.002972973,0.208357,-0.003106739,-2.384442838
10.92,0.060675676,0.460675676,P,31,39,0,0.632432432,-0.151081081,-1.031891892,3.043918919,-0.002972973,0.2079545,-0.003509239,2.464707162
10.86,0.030675676,0.400675676,P,31,40,0,0.652432432,-0.031081081,-4.681891892,-0.656081081,-0.002972973,0.2078458,-0.003617939,1.068267162
10.66,-0.029324324,0.200675676,P,31,41,0,0.652432432,0.088918919,-6.711891892,3.033918919,0.007027027,0.2080375,-0.003426239,1.162817162
10.57,-0.079324324,0.110675676,P,31,42,0,0.652432432,0.148918919,-2.241891892,-1.086081081,0.007027027,0.2085976,-0.002866139,9.250867162
10.45,-0.049324324,-0.009324324,P,31,43,0,0.662432432,0.258918919,2.128108108,2.093918919,0.007027027,0.2093656,-0.002098139,9.091657162
10.54,-0.009324324,0.080675676,P,31,44,0,0.642432432,0.418918919,0.588108108,0.663918919,0.007027027,0.2102075,-0.001256239,0.002457162
10.57,0.000675676,0.110675676,P,31,45,0,0.572432432,0.638918919,-2.771891892,5.843918919,0.007027027,0.2110469,-0.000416839,4.812087162
10.54,-0.019324324,0.080675676,P,31,46,0,0.502432432,0.748918919,-4.301891892,1.213918919,0.017027027,0.2119144,0.000450661,6.886527162
10.35,0.030675676,-0.109324324,P,31,48,0,0.432432432,0.758918919,-4.551891892,-4.016081081,0.017027027,0.2128741,0.001410361,5.626477162
10.38,0.000675676,-0.079324324,P,31,49,0,0.392432432,0.718918919,-0.501891892,-5.836081081,0.017027027,0.2129793,0.001515561,-1.220262838
10.36,0.020675676,-0.099324324,P,31,50,0,0.332432432,0.608918919,-0.861891892,-2.476081081,0.017027027,0.2127869,0.001323161,-3.293882838
10.36,-0.019324324,-0.099324324,P,31,51,0,0.322432432,0.488918919,2.418108108,2.923918919,0.017027027,0.2125222,0.001058461,-6.662682838
10.32,0.020675676,-0.139324324,P,31,52,0,0.322432432,0.418918919,1.198108108,8.063918919,0.017027027,0.2122625,0.000798761,1.956727162
10.34,-0.039324324,-0.119324324,P,31,53,0,0.342432432,0.448918919,2.028108108,3.383918919,0.017027027,0.2117645,0.000300761,-7.856642838
10.25,-0.069324324,-0.209324324,P,31,54,0,0.352432432,0.478918919,4.338108108,-2.236081081,0.017027027,0.2111844,-0.000279339,3.076457162
10.21,-0.089324324,-0.249324324,P,31,55,0,0.322432432,0.448918919,5.688108108,-8.186081081,0.017027027,0.2103793,-0.001084439,-6.235142838
10.15,-0.089324324,-0.309324324,P,31,56,0,0.262432432,0.418918919,3.478108108,-7.976081081,0.017027027,0.2093515,-0.002112239,4.634277162
10.19,-0.039324324,-0.269324324,P,31,57,0,0.142432432,0.388918919,1.078108108,-4.516081081,0.017027027,0.2082724,-0.003191339,2.226927162
10.25,-0.039324324,-0.209324324,P,31,58,0,0.012432432,0.238918919,-1.961891892,0.173918919,0.017027027,0.207051,-0.004412739,4.529647162
10.46,0.020675676,0.000675676,P,31,59,0,-0.297567568,-0.111081081,-3.781891892,-2.656081081,0.017027027,0.205619,-0.005844739,21.26028716
10.94,0.090675676,0.480675676,P,31,62,0,-0.727567568,-0.461081081,-5.911891892,-10.29608108,0.017027027,0.2027733,-0.008690439,3.920317162
10.93,0.150675676,0.470675676,P,31,64,0,-0.767567568,-0.301081081,2.078108108,-8.446081081,0.017027027,0.2033703,-0.008093439,-2.694662838
10.95,0.170675676,0.490675676,P,31,65,0,-0.747567568,-0.181081081,2.408108108,-8.366081081,0.017027027,0.2042718,-0.007191939,6.270107162
10.82,0.100675676,0.360675676,P,31,67,0,-0.767567568,0.048918919,-3.651891892,-1.636081081,0.017027027,0.2069277,-0.004536039,-6.651912838
10.79,0.070675676,0.330675676,P,31,68,0,-0.807567568,0.168918919,-1.751891892,-0.786081081,0.017027027,0.2082572,-0.003206539,-6.455132838
10.74,0.070675676,0.280675676,P,31,69,0,-0.867567568,0.348918919,-6.351891892,1.223918919,0.017027027,0.2095085,-0.001955239,0.957797162
10.69,0.140675676,0.230675676,P,31,70,0,-0.927567568,0.508918919,-6.321891892,-0.206081081,0.027027027,0.2103791,-0.001084639,2.184507162
10.58,0.090675676,0.120675676,P,31,71,0,-0.997567568,0.718918919,-5.641891892,-0.336081081,0.027027027,0.2109568,-0.000506939,-5.370672838
10.53,0.050675676,0.070675676,P,31,72,0,-1.057567568,0.788918919,-0.481891892,4.163918919,0.027027027,0.2112935,-0.000170239,0.150587162
10.47,0.040675676,0.010675676,P,31,73,0,-1.107567568,0.828918919,1.428108108,2.613918919,0.027027027,0.211417,-4.67E-05,0.684677162
10.49,0.050675676,0.030675676,P,31,74,0,-1.087567568,0.738918919,5.758108108,2.633918919,0.027027027,0.2115148,5.11E-05,-1.483422838
10.43,0.080675676,-0.029324324,P,31,75,0,-1.017567568,0.658918919,9.068108108,-4.106081081,0.017027027,0.2115161,5.24E-05,-3.617682838
10.36,0.020675676,-0.099324324,P,31,76,0,-0.927567568,0.598918919,7.698108108,0.563918919,0.017027027,0.2113782,-8.55E-05,-1.997392838
10.29,0.010675676,-0.169324324,P,31,77,0,-0.867567568,0.698918919,1.898108108,-1.366081081,0.017027027,0.2113611,-0.000102639,-7.870012838
10.28,-0.019324324,-0.179324324,P,31,78,0,-0.837567568,0.748918919,-2.581891892,2.083918919,0.017027027,0.2113843,-7.94E-05,-1.151092838
10.33,0.020675676,-0.129324324,P,31,79,0,-0.837567568,0.798918919,-2.341891892,-1.466081081,0.017027027,0.2111382,-0.000325539,4.093187162
10.25,0.060675676,-0.209324324,P,31,81,0,-0.957567568,0.698918919,1.688108108,6.773918919,0.017027027,0.2100055,-0.001458239,-3.996482838
10.26,0.050675676,-0.199324324,P,31,82,0,-1.057567568,0.618918919,7.098108108,8.013918919,0.017027027,0.2092214,-0.002242339,12.76422716
10.51,0.070675676,0.050675676,P,31,83,0,-1.337567568,0.208918919,10.47810811,3.143918919,0.017027027,0.2082341,-0.003229639,8.010967162
10.79,0.130675676,0.330675676,P,31,84,0,-1.607567568,-0.141081081,9.148108108,1.013918919,0.017027027,0.2069103,-0.004553439,2.980257162
11.1,0.160675676,0.640675676,P,31,85,0,-1.807567568,-0.421081081,6.818108108,2.743918919,0.017027027,0.2056032,-0.005860539,0.162437162
10.88,0.190675676,0.420675676,P,31,88,0,-1.807567568,-0.211081081,5.488108108,10.19391892,0.017027027,0.2038805,-0.007583239,5.498627162
10.83,0.150675676,0.370675676,P,31,89,0,-1.817567568,-0.191081081,8.158108108,4.733918919,0.017027027,0.2038805,-0.007583239,4.855777162
10.85,0.130675676,0.390675676,P,31,90,0,-1.827567568,-0.191081081,10.74810811,5.973918919,0.017027027,0.2038805,-0.007583239,1.003467162
10.94,-0.023125,-0.028125,C,24,1,0,0.603375,1.272,-9.381875,-7.8435,0.00325,0.1962413,-0.001295031,4.967413125
10.88,-0.013125,-0.088125,C,24,2,0,0.593375,1.162,-10.121875,-5.5535,0.00325,0.1962413,-0.001295031,-3.311266875
10.8,0.006875,-0.168125,C,24,4,0,0.593375,0.952,-7.281875,-2.0535,0.00325,0.1962413,-0.001295031,-8.753716875
10.88,0.006875,-0.088125,C,24,5,0,0.603375,0.972,-6.951875,-2.1435,0.00325,0.1959043,-0.001632031,-6.000106875
10.91,0.036875,-0.058125,C,24,6,0,0.593375,1.012,-10.881875,-4.2735,0.01325,0.1956126,-0.001923731,2.317963125
10.95,0.056875,-0.018125,C,24,7,0,0.603375,1.042,-10.541875,-6.7335,0.01325,0.1954205,-0.002115831,1.117643125
10.94,0.056875,-0.028125,C,24,8,0,0.613375,1.062,-13.061875,-9.0735,0.01325,0.195232,-0.002304331,-1.903176875
10.97,0.046875,0.001875,C,24,9,0,0.613375,1.092,-11.371875,-5.3935,0.01325,0.1951626,-0.002373731,-0.362456875
10.96,0.066875,-0.008125,C,24,10,0,0.603375,1.102,-15.781875,-5.3435,0.01325,0.1953091,-0.002227231,3.735063125
10.85,0.116875,-0.118125,C,24,11,0,0.613375,1.082,-10.541875,-2.5135,0.01325,0.195618,-0.001918331,2.973533125
10.74,0.126875,-0.228125,C,24,12,0,0.623375,1.072,-11.551875,-3.6535,0.01325,0.1961441,-0.001392231,0.266823125
10.59,0.076875,-0.378125,C,24,14,0,0.553375,0.882,-11.711875,-0.1635,0.02325,0.1972751,-0.000261231,5.683253125
10.53,0.066875,-0.438125,C,24,15,0,0.523375,0.732,-12.971875,-1.3235,0.02325,0.1979182,0.000381869,-0.808046875
10.47,0.036875,-0.498125,C,24,16,0,0.493375,0.602,-14.051875,-3.6635,0.02325,0.198575,0.001038669,-2.435596875
10.31,-0.003125,-0.658125,C,24,18,0,0.463375,0.472,-6.721875,-6.1935,0.02325,0.1994018,0.001865469,-4.692366875
10.3,0.006875,-0.668125,C,24,19,0,0.413375,0.362,-5.581875,-5.7135,0.02325,0.1995107,0.001974369,-0.354406875
10.35,-0.023125,-0.618125,C,24,20,0,0.433375,0.292,-4.681875,-4.5435,0.02325,0.199355,0.001818669,-1.161836875
10.46,-0.043125,-0.508125,C,24,21,0,0.393375,0.252,-3.411875,-3.2535,0.02325,0.1990654,0.001529069,-1.681646875
10.53,-0.113125,-0.438125,C,24,22,0,0.433375,0.262,-2.181875,-3.0535,0.02325,0.1984543,0.000917969,1.511383125
10.68,-0.053125,-0.288125,C,24,23,0,0.353375,0.202,-8.191875,1.4265,0.01325,0.1976128,7.65E-05,0.501003125
10.83,-0.043125,-0.138125,C,24,24,0,0.293375,0.072,-7.031875,3.3065,0.01325,0.1966756,-0.000860731,0.968893125
10.96,0.036875,-0.008125,C,24,25,0,0.213375,-0.038,2.538125,3.3765,0.01325,0.1958864,-0.001649931,3.236613125
10.95,-0.013125,-0.018125,C,24,26,0,0.153375,-0.218,15.118125,1.8765,0.01325,0.1951475,-0.002388831,0.283863125
10.95,0.016875,-0.018125,C,24,27,0,0.103375,-0.308,17.208125,0.8665,0.01325,0.1945313,-0.003005031,4.853123125
10.92,0.026875,-0.048125,C,24,28,0,0.053375,-0.358,7.238125,2.1665,0.01325,0.1940795,-0.003456831,5.071583125
10.92,0.086875,-0.048125,C,24,29,0,0.053375,-0.328,2.368125,-1.7535,0.00325,0.1939511,-0.003585231,0.685903125
10.89,0.106875,-0.078125,C,24,30,0,0.023375,-0.328,2.278125,1.9465,0.00325,0.194096,-0.003440331,3.933723125
10.93,0.116875,-0.038125,C,24,31,0,0.023375,-0.378,5.528125,2.7565,0.00325,0.1943012,-0.003235131,0.807673125
10.98,0.136875,0.011875,C,24,32,0,0.003375,-0.398,3.048125,4.3665,0.00325,0.1944316,-0.003104731,4.257103125
